id	title	startYear	genres	principals
tt2125435	Beasts of the Southern Wild	2012	Adventure,Drama,Fantasy	nm4832920,nm4833412,nm3017611,nm3017935,nm1022455
tt2126235	Collide	2016	Action,Crime,Thriller	nm0396558,nm0428065,nm0000164,nm0001426,nm2123102
tt2126355	San Andreas	2015	Action,Adventure,Thriller	nm0425005,nm0001303,nm1275259,nm2686262,nm0679031
tt2126357	Second Act	2018	Comedy,Drama,Romance	nm0000182,nm1227814,nm0718957,nm0001852,nm0781842
tt2131532	Hidden	2015	Horror,Sci-Fi,Thriller	nm0002907,nm2057859,nm3014840,nm1121232,nm1819972,nm1819973
tt2132285	The Bling Ring	2013	Biography,Crime,Drama	nm4583512,nm3441152,nm0914612,nm4903197,nm0001068
tt2139555	Playing It Cool	2014	Comedy,Romance	nm0262635,nm1157358,nm0333410,nm2201555,nm2489573
tt2139881	Long Shot	2019	Comedy,Romance	nm0000234,nm0736622,nm2053085,nm6578009,nm1349522
tt2140037	Jane Got a Gun	2015	Action,Drama,Western	nm0000204,nm0249291,nm0000191,nm0763928,nm0640334
tt2140373	Saving Mr. Banks	2013	Biography,Comedy,Drama	nm0000668,nm0000158,nm4003520,nm0268199,nm0359387
tt2140379	Self/less	2015	Action,Mystery,Sci-Fi	nm0005351,nm2358540,nm0328828,nm0001426,nm0802248
tt2140465	Tanu Weds Manu Returns	2015	Comedy,Drama,Romance	nm2144007,nm0534856,nm0792116,nm1795232,nm2399862
tt2140479	The Accountant	2016	Action,Thriller	nm0000255,nm0447695,nm0799777,nm1256532,nm0640334
tt2140507	The Current War: Director's Cut	2017	Biography,Drama,History	nm1212722,nm2692160,nm8766247,nm3095562,nm0004234
tt2140619	Two Night Stand	2014	Comedy,Romance	nm1886602,nm3006818,nm1221906,nm3264596,nm0629658
tt2167202	Getaway	2013	Action,Thriller	nm0000160,nm1411125,nm0000685,nm0293550,nm0813309
tt2167266	Tracks	2013	Adventure,Biography,Drama	nm1985859,nm3485845,nm5659346,nm0230109,nm0192845
tt2168910	Cocktail	2012	Comedy,Drama,Romance	nm0451307,nm2138653,nm5069465,nm0438092,nm1223294
tt2170299	Bad Words	2013	Comedy,Drama	nm0000867,nm1063517,nm0005049,nm4575116
tt2170427	Good Kids	2016	Comedy,Drama	nm1002609,nm3614913,nm2062698,nm3441152,nm3363938
tt2170439	Horrible Bosses 2	2014	Comedy,Crime	nm0000867,nm0837177,nm0206359,nm0000098,nm1890845
tt2170593	St. Vincent	2014	Comedy,Drama	nm0000195,nm0565250,nm0915208,nm5897057,nm0577647
tt2170667	Wheels	2014	Drama	nm1919905,nm1324929,nm1631098,nm0566406,nm2871077
tt2171867	Empire State	2013	Action,Crime,Thriller	nm2955013,nm0029400,nm0425005,nm0070115,nm1996918
tt2172071	Student of the Year	2012	Comedy,Drama,Music	nm1017633,nm3289096,nm3315894,nm0438501,nm0424103
tt2172584	Maps to the Stars	2014	Comedy,Drama	nm0000194,nm1985859,nm1500155,nm0000131,nm0000343
tt2172934	3 Days to Kill	2014	Action,Drama,Thriller	nm0000126,nm2794962,nm0001567,nm1720028,nm0629334
tt2172935	Metallica Through the Never	2013	Music	nm2851530,nm0030735
tt2172985	The Art of the Steal	2013	Comedy,Crime,Thriller	nm0000621,nm0059431,nm0935395,nm0224565,nm1038286
tt2177771	The Monuments Men	2014	Comedy,Drama,History	nm0000123,nm0000354,nm0000195,nm0000949
tt2178470	Yeh Jawaani Hai Deewani	2013	Drama,Musical,Romance	nm1633541,nm2138653,nm3169069,nm3202701,nm2209781
tt2178941	Barbara	2012	Drama	nm0396125,nm1665537,nm0090674,nm2322467,nm0678857
tt2179116	The Kings of Summer	2013	Adventure,Comedy,Drama	nm3538718,nm2773059,nm2030779,nm0644406,nm3611349
tt2179136	American Sniper	2014	Action,Biography,Drama	nm0177896,nm1092227,nm0973177,nm6518675,nm0000142
tt2180411	Into the Woods	2014	Adventure,Comedy,Drama	nm0447695,nm0000658,nm1517976,nm1289434,nm0551128
tt2180477	Nanban	2012	Comedy,Drama	nm0897201,nm1883318,nm0820241,nm2299825,nm0788171
tt2180994	A Good Marriage	2014	Crime,Drama,Thriller	nm0000260,nm0001439,nm0002332,nm0120648,nm0039468
tt2181831	Shahid	2012	Biography,Drama	nm3822770,nm4451937,nm4269474,nm5201771,nm0576554
tt2181931	English Vinglish	2012	Comedy,Drama,Family	nm0004437,nm1300009,nm0623854,nm3591550,nm1903006
tt2182256	Premature	2014	Comedy,Drama,Fantasy	nm4735495,nm6616976,nm2530026,nm0183548,nm0066534
tt2183034	Earth to Echo	2014	Adventure,Family,Sci-Fi	nm5128387,nm4702342,nm3419119,nm4125403,nm1757777
tt2184339	The Purge	2013	Horror,Sci-Fi,Thriller	nm0000160,nm0372176,nm1370269,nm2560043,nm0218621
tt2187153	Thuppakki	2012	Action,Thriller	nm0897201,nm2570245,nm4651098,nm3561501,nm1436693
tt2191701	Grown Ups 2	2013	Comedy	nm0001191,nm0416673,nm0001674,nm0005450,nm0240797
tt2193215	The Counselor	2013	Crime,Drama,Thriller	nm1055413,nm0004851,nm0000139,nm0000849,nm0000631
tt2193265	Welcome to the Jungle	2013	Action,Adventure,Comedy	nm0000241,nm0111013,nm1097364,nm1443644,nm0578446
tt2194499	About Time	2013	Comedy,Drama,Fantasy	nm1727304,nm1046097,nm0631490,nm3575723,nm0193485
tt2195548	Prince Avalanche	2013	Comedy,Drama	nm0748620,nm0386472,nm0499223,nm5370274,nm0337773
tt2199571	Run All Night	2015	Action,Crime,Thriller	nm0000553,nm0000438,nm1172478,nm0000352,nm1429471
tt2199711	Vishwaroopam	2013	Action,Thriller	nm1136881,nm0027215,nm0352032,nm0097893
tt2203939	The Other Woman	2014	Comedy,Romance	nm0000139,nm0005182,nm4478322,nm0182666,nm0001024
tt2205401	Addicted	2014	Drama,Thriller	nm0495095,nm0462673,nm2010301,nm0004734,nm0937306
tt2209418	Before Midnight	2013	Drama,Romance	nm0000160,nm0000365,nm2089090,nm3987673,nm0000500
tt2209764	Transcendence	2014	Action,Drama,Sci-Fi	nm0000136,nm0356017,nm0000151,nm0614165,nm0002892
tt2212008	The Bag Man	2014	Action,Crime,Drama	nm0000131,nm3762369,nm0000134,nm0000417,nm4333222
tt2213054	Kai Po Che	2013	Drama,Sport	nm2815326,nm3818286,nm3822770,nm3629670,nm0438461
tt2215285	Madea's Witness Protection	2012	Comedy,Crime,Drama	nm1347153,nm0506405,nm0000612,nm0000792
tt2217859	Louder Than Bombs	2015	Drama	nm0251986,nm0000321,nm0001376,nm4917921,nm1258686
tt2218003	Closed Circuit	2013	Crime,Drama,Mystery	nm0051509,nm0356017,nm0000980,nm0001354,nm1259871
tt2218988	Ustad Hotel	2012	Comedy,Drama	nm4921260,nm0858128,nm1388202,nm3383930,nm2057169
tt2222042	Love and Monsters	2020	Action,Adventure,Comedy	nm3729721,nm3725055,nm0740264,nm2045439,nm3462290
tt2223990	Draft Day	2014	Drama,Sport	nm0000126,nm1569276,nm0004950,nm0001449,nm0718645
tt2224026	Home	2015	Adventure,Animation,Comedy	nm1433588,nm1982597,nm0000188,nm0000182,nm0426333
tt2224317	Lootera	2013	Drama,Romance	nm3828984,nm3848064,nm0151285,nm1300009,nm0003939
tt2226417	Insidious: Chapter 2	2013	Horror,Mystery,Thriller	nm0933940,nm0126284,nm0001347,nm0005417,nm1490123
tt2226597	The Mountain Between Us	2017	Action,Adventure,Drama	nm0000701,nm0252961,nm0000977,nm0000551,nm0009463
tt2229499	Don Jon	2013	Comedy,Drama,Romance	nm0330687,nm0424060,nm0000194,nm0001103
tt2229842	Table No. 21	2013	Adventure,Drama,Thriller	nm0712546,nm3901368,nm3867591,nm3601359,nm2024446
tt2230358	Curse of Chucky	2013	Horror,Thriller	nm0703336,nm1875040,nm2849998,nm0084426,nm0238841
tt2231253	Wild Card	2015	Action,Crime,Drama	nm0005458,nm0029400,nm0306572,nm0893257,nm0922346
tt2231461	Rampage	2018	Action,Adventure,Sci-Fi	nm0425005,nm0365140,nm0015196,nm0604742,nm0679031
tt2231554	Grave Encounters 2	2012	Horror,Mystery	nm2113653,nm3025400,nm5372760,nm2242337,nm2151439
tt2234003	Calvary	2014	Crime,Drama,Mystery	nm0322407,nm1483369,nm0717709,nm0318821,nm0567620
tt2234155	The Internship	2013	Comedy	nm0000681,nm0005562,nm0126284,nm0541902,nm0506613
tt2234261	The Love Punch	2013	Comedy	nm0000112,nm0000668,nm0001758,nm0408309,nm0394199
tt2234429	Sparks	2013	Action,Sci-Fi,Thriller	nm3311695,nm0068042,nm0000317,nm0000998,nm4893902,nm2076131
tt2235108	Dear White People	2014	Comedy,Drama,Romance	nm1927701,nm1935086,nm0973177,nm3500582,nm2282177
tt2235695	Rebecca	2020	Drama,Mystery,Romance	nm4141252,nm2309517,nm0000218,nm0369954,nm1296554
tt2235779	The Quiet Ones	2014	Horror,Mystery,Thriller	nm0364813,nm3510471,nm4972453,nm3260333,nm0688282
tt2238050	White Bird in a Blizzard	2014	Drama,Mystery,Thriller	nm0940362,nm1200692,nm0005221,nm0000291,nm0000777
tt2239822	Valerian and the City of a Thousand Planets	2017	Action,Adventure,Fantasy	nm2851530,nm5353321,nm0654110,nm1982597,nm0000108
tt2239832	Think Like a Man Too	2014	Comedy,Romance	nm0366389,nm0005517,nm1018488,nm1043164,nm1103162
tt2241351	Money Monster	2016	Crime,Drama,Mystery	nm0000123,nm0000210,nm1925239,nm0922035,nm0000149
tt2243537	A Haunted House	2013	Comedy,Fantasy,Horror	nm0005541,nm0040591,nm0287168,nm0462712,nm1639277
tt2244901	I Give It a Year	2013	Comedy,Romance	nm0126284,nm1245863,nm1276507,nm0580351,nm0563243
tt2245003	Miss You Already	2015	Comedy,Drama,Romance	nm0000106,nm0001057,nm1002641,nm0175916,nm0362566
tt2245084	Big Hero 6	2014	Action,Adventure,Animation	nm3994407,nm0012523,nm1512166,nm2554352,nm2320658,nm0930261
tt2247476	When the Game Stands Tall	2014	Biography,Drama,Family	nm0001029,nm1573253,nm0004821,nm0000368,nm0141961
tt2249221	Zulu	2013	Crime,Drama,Thriller	nm0089217,nm0001845,nm2883828,nm4125416,nm1362432
tt2250912	Spider-Man: Homecoming	2017	Action,Adventure,Sci-Fi	nm4043618,nm0000474,nm0000375,nm0000673,nm1218281
tt2258337	Eega	2012	Action,Comedy,Fantasy	nm1679372,nm3761004,nm3606487,nm2334720,nm1442514
tt2258345	Fading Gigolo	2013	Comedy,Romance	nm0001806,nm0000095,nm0000232,nm0005527
tt2258858	Wadjda	2012	Comedy,Drama	nm5179652,nm5179673,nm5184964,nm2269188,nm2223783
tt2261287	Leap!	2016	Adventure,Animation,Comedy	nm1102577,nm2851530,nm4946551,nm4675650,nm0838599,nm2908199,nm0562775,nm0896139
tt2261331	Black Sea	2014	Adventure,Drama,Thriller	nm0000179,nm1058940,nm0578853,nm0861915,nm0531817
tt2262227	The Book of Life	2014	Adventure,Animation,Comedy	nm0526019,nm0757855,nm1475594,nm0000579,nm1509613
tt2262315	The Good Neighbor	2016	Crime,Drama,Horror	nm0001001,nm2383250,nm1507857,nm0005041,nm1227484
tt2265398	Drinking Buddies	2013	Comedy,Drama,Romance	nm1312575,nm2159926,nm0447695,nm0515296,nm1846132
tt2265534	The Lifeguard	2013	Drama,Romance	nm0068338,nm0336701,nm0771414,nm0367176,nm1225921
tt2267968	Kung Fu Panda 3	2016	Action,Adventure,Animation	nm0085312,nm0186505,nm0000163,nm0001401,nm1868917,nm0950775
tt2267998	Gone Girl	2014	Drama,Mystery,Thriller	nm0000255,nm0683253,nm0000439,nm1347153,nm0000399
tt2268016	Magic Mike XXL	2015	Comedy,Drama,Music	nm1475594,nm0542133,nm0093589,nm0735226,nm0414423
tt2268458	These Final Hours	2013	Drama,Sci-Fi,Thriller	nm2681284,nm0680667,nm0275913,nm3731755,nm1991847
tt2271563	Forsaken	2015	Action,Drama,Western	nm0701008,nm0000662,nm0000661,nm1846544,nm0143984
tt2273657	True Story	2015	Biography,Crime,Drama	nm0290556,nm1706767,nm0428065,nm1978694,nm3734458
tt2274648	Hellboy	2019	Action,Adventure,Fantasy	nm1092086,nm0000170,nm0574534,nm7603745,nm0551076
tt2275946	Redirected	2014	Action,Comedy,Crime	nm0005068,nm0931656,nm1534895,nm1173749,nm2543774
tt2277860	Finding Dory	2016	Adventure,Animation,Comedy	nm0001122,nm0000983,nm0642145,nm0647698,nm0004056,nm0533691
tt2278388	The Grand Budapest Hotel	2014	Adventure,Comedy,Crime	nm0000146,nm0000719,nm0023832,nm0004778,nm0027572
tt2279373	The SpongeBob Movie: Sponge Out of Water	2015	Adventure,Animation,Comedy	nm0444786,nm0000104,nm0265067,nm0000317,nm1196684,nm0593610
tt2281159	Contracted	2013	Drama,Horror,Thriller	nm1680142,nm0930226,nm3948907,nm0580290,nm3146718
tt2281587	Muppets Most Wanted	2014	Adventure,Comedy,Crime	nm0315041,nm0123092,nm0275486,nm0926209,nm0090386
tt2282016	The Possession of Michael King	2014	Horror	nm0426209,nm3993221,nm0682999,nm1617837,nm5169133
tt2283336	Men in Black: International	2019	Action,Adventure,Comedy	nm1165110,nm1935086,nm3529685,nm0272581,nm0336620
tt2283362	Jumanji: Welcome to the Jungle	2017	Action,Adventure,Comedy	nm0425005,nm2394794,nm0366389,nm0085312,nm0440458
tt2283748	OMG: Oh My God!	2012	Comedy,Drama,Fantasy	nm0712546,nm13260258,nm0474774,nm0149822,nm1084488
tt2291540	My Friend Dahmer	2017	Biography,Drama,Horror	nm3515425,nm1842974,nm0000162,nm5664864,nm1836315
tt2293640	Minions	2015	Adventure,Animation,Comedy	nm0000113,nm0358316,nm0000474,nm1853544,nm0049633
tt2294449	22 Jump Street	2014	Action,Comedy,Crime	nm1475594,nm1706767,nm0001084,nm0644406,nm0520488,nm0588087
tt2294629	Frozen	2013	Adventure,Animation,Comedy	nm0068338,nm0579953,nm2676147,nm1265802,nm0118333,nm1601644
tt2294677	In a World...	2013	Comedy	nm1128572,nm0577329,nm1143861,nm1117791
tt2296777	Sherlock Gnomes	2018	Adventure,Animation,Comedy	nm0000136,nm0564215,nm1289434,nm0038432,nm0828970
tt2299842	Pieta	2012	Crime,Drama,Thriller	nm5180933,nm1050125,nm5494407,nm4237872,nm1104118
tt2300975	Jessabelle	2014	Drama,Horror,Mystery	nm3512758,nm0916406,nm0141710,nm0028625,nm0340436
tt2302755	Olympus Has Fallen	2013	Action,Thriller	nm0124930,nm0001173,nm0000151,nm0000291,nm0298807
tt2302966	I	2015	Action,Drama,Romance	nm1417314,nm3367112,nm0329730,nm1574606,nm0788171
tt2304426	The Selfish Giant	2013	Drama	nm5519350,nm5649091,nm0318409,nm0038690,nm1163237
tt2304771	Mandela: Long Walk to Freedom	2013	Biography,Drama,History	nm0252961,nm0365140,nm1965907,nm1193091,nm0149491
tt2304933	The 5th Wave	2016	Action,Adventure,Sci-Fi	nm1631269,nm2832703,nm4388400,nm3173395,nm2128335
tt2304953	Reasonable Doubt	2014	Crime,Drama,Thriller	nm1002641,nm0000168,nm0005349,nm0730455,nm0398185
tt2305051	Wild	2014	Adventure,Biography,Drama	nm0000702,nm0000368,nm0000451,nm0401264,nm0885249
tt2309021	We Are What We Are	2013	Drama,Horror,Thriller	nm0756083,nm1024107,nm3400186,nm0751518,nm0585344
tt2309224	Big Bad Wolves	2013	Drama,Horror,Thriller	nm0038988,nm4440460,nm0333523,nm0322793,nm3522076,nm4142927
tt2309260	The Gallows	2015	Horror,Mystery,Thriller	nm3790547,nm6018502,nm4090362,nm2258992,nm4000389,nm3951039
tt2309961	Afflicted	2013	Horror,Mystery,Thriller	nm1429317,nm1854114,nm6411675,nm4151199
tt2312718	Homefront	2013	Action,Crime,Thriller	nm0005458,nm0290556,nm0000213,nm0098378,nm0001219
tt2312890	Afternoon Delight	2013	Comedy,Drama	nm1063517,nm3433566,nm1075323,nm0528331,nm0813561
tt2314824	Behaving Badly	2014	Comedy,Romance	nm1822659,nm1411125,nm0000571,nm0000223,nm0308260
tt2315582	Una	2016	Drama	nm4250763,nm1913734,nm7104160,nm0578853,nm4970700
tt2315596	Galveston	2018	Action,Crime,Drama	nm0004936,nm1443385,nm1297926,nm0382911,nm0491259
tt2316204	Alien: Covenant	2017	Horror,Sci-Fi,Thriller	nm1055413,nm2239702,nm0001082,nm1144419,nm0000631
tt2316411	Enemy	2013	Drama,Mystery,Thriller	nm0350453,nm0491259,nm0300589,nm0000618,nm0898288
tt2317225	The Machine	2013	Action,Drama,Sci-Fi	nm0827170,nm2362068,nm0493200,nm1486831,nm1589670
tt2317337	Vicky Donor	2012	Comedy,Romance	nm4731677,nm4417069,nm0438465,nm0014081,nm1999473
tt2318092	Endless Love	2014	Drama,Romance	nm3538539,nm1641117,nm0339304,nm0001598,nm0275277
tt2319580	The Grand Seduction	2013	Comedy	nm2018237,nm0322407,nm0049313,nm0684521,nm0001528
tt2321549	The Babadook	2014	Drama,Horror,Mystery	nm0204583,nm5231168,nm2989873,nm0568399,nm0448768
tt2322441	Fifty Shades of Grey	2015	Drama,Romance,Thriller	nm0424848,nm1946193,nm0000383,nm3037833,nm0853374
tt2326554	A Girl Walks Home Alone at Night	2014	Drama,Horror,Romance	nm2611074,nm4256281,nm0542000,nm2236560,nm3235877
tt2326612	The Captive	2014	Crime,Drama,Mystery	nm0005351,nm0005454,nm0206257,nm0257969,nm0000382
tt2328900	Mary Queen of Scots	2018	Biography,Drama,History	nm1519680,nm3053338,nm4110963,nm7153679,nm6066050
tt2330322	The Conspiracy	2012	Horror,Thriller	nm0690803,nm2766221,nm2399111,nm2804532
tt2331047	Rememory	2017	Drama,Mystery,Sci-Fi	nm0227759,nm2087116,nm2965362,nm0233027,nm0657372
tt2333784	The Expendables 3	2014	Action,Adventure,Thriller	nm0000230,nm0005458,nm0001472,nm0000104,nm0400850
tt2333804	The Zero Theorem	2013	Comedy,Drama,Fantasy	nm0910607,nm2348627,nm0858048,nm0000667,nm0000416
tt2334649	Fruitvale Station	2013	Biography,Crime,Drama	nm0430107,nm0246686,nm0818055,nm0243806,nm3363032
tt2334871	Snatched	2017	Action,Adventure,Comedy	nm2154960,nm0000443,nm5671708,nm0329538,nm1349522
tt2334873	Blue Jasmine	2013	Comedy,Drama	nm0000949,nm0000285,nm0765597,nm1020089,nm0000095
tt2334879	White House Down	2013	Action,Drama,Thriller	nm1475594,nm0004937,nm0350454,nm0164809,nm0000386
tt2338151	PK	2014	Comedy,Drama,Sci-Fi	nm0451148,nm3087728,nm0004569,nm1224082,nm0386246
tt2338454	Unicorn Store	2017	Comedy,Drama,Fantasy	nm0488953,nm0000168,nm0000349,nm0925966
tt2339741	The Woman in Black 2: Angel of Death	2014	Drama,Horror,Thriller	nm0567031,nm3528539,nm4555381,nm1569065,nm2197777
tt2343793	Third Person	2013	Drama,Romance	nm0000553,nm0005109,nm0004778,nm1312575,nm0353673
tt2345112	Parkland	2013	Drama,History,Mystery	nm1374980,nm0919991,nm0000671,nm0316079,nm1481618
tt2345567	Haunter	2013	Fantasy,Horror,Mystery	nm1113550,nm0653660,nm0634409,nm0565569,nm0622112
tt2345737	The Rover	2014	Action,Crime,Drama	nm0001602,nm1500155,nm1058940,nm0275913,nm2391575
tt2345759	The Mummy	2017	Action,Adventure,Fantasy	nm0000129,nm1154749,nm1834115,nm0000128,nm0476064
tt2347569	Frances Ha	2012	Comedy,Drama,Romance	nm1950086,nm2316017,nm3485845,nm1652433,nm0000876
tt2349144	Mississippi Grind	2015	Comedy,Drama	nm0578853,nm0005351,nm1914282,nm1902452,nm1349818,nm0281396
tt2350496	The Lunchbox	2013	Drama,Romance	nm0451234,nm1909661,nm1596350,nm0239267,nm3592235
tt2355495	Barefoot	2014	Comedy,Drama,Romance	nm0939697,nm0005454,nm0799777,nm0001852,nm0281598
tt2356180	Bhaag Milkha Bhaag	2013	Biography,Drama,Sport	nm1027719,nm5800951,nm0244890,nm0539497,nm1018493
tt2357129	Jobs	2013	Biography,Drama	nm0005110,nm0000551,nm1265802,nm0001305,nm0827750
tt2357291	Rio 2	2014	Adventure,Animation,Comedy	nm0251986,nm0004266,nm1318596,nm0000412,nm0757858
tt2358592	Lucia	2013	Drama,Sci-Fi,Thriller	nm4401889,nm4941738,nm5724719,nm3424525,nm5237694
tt2358925	Unfinished Business	2015	Comedy,Drama	nm0000681,nm2002649,nm0929489,nm0005188,nm0779433
tt2359024	Blue Ruin	2013	Crime,Drama,Thriller	nm0086301,nm0711864,nm0362955,nm0463828,nm1099918
tt2359810	Raanjhanaa	2013	Drama,Romance	nm1333687,nm2128238,nm4269474,nm3283923,nm2399862
tt2361317	Live by Night	2016	Action,Thriller	nm0000255,nm1102577,nm0322407,nm0582149
tt2361509	The Intern	2015	Comedy,Drama	nm0000134,nm0004266,nm0000623,nm2981082,nm0583600
tt2364841	Runner Runner	2013	Crime,Thriller	nm0000255,nm0005493,nm2605345,nm1107001,nm1026778
tt2365580	Where'd You Go, Bernadette	2019	Comedy,Drama	nm0000949,nm0001082,nm8625874,nm1325419,nm0000500
tt2366608	Lost River	2014	Drama,Fantasy,Mystery	nm0376716,nm0207691,nm1741002,nm1519680,nm0331516
tt2368254	A Private War	2018	Biography,Drama,War	nm0683253,nm1752186,nm0390903,nm3849670,nm1292648
tt2368553	Assault on Wall Street	2013	Action,Drama,Thriller	nm0700712,nm1172442,nm0000411,nm0001334,nm0093051
tt2368619	The Take	2016	Action,Crime,Drama	nm0252961,nm0534635,nm3114649,nm0717709,nm1220140
tt2369135	Need for Speed	2014	Action,Crime,Thriller	nm0666739,nm1002641,nm1782299,nm3264596,nm0915304
tt2370248	Short Term 12	2013	Drama	nm0488953,nm0877555,nm0302330,nm3239803,nm2308774
tt2372222	Kick	2014	Action,Comedy,Crime	nm0006795,nm2596365,nm1596350,nm0393535,nm0618898
tt2372251	Down a Dark Hall	2018	Drama,Fantasy,Horror	nm1455681,nm0000235,nm2265157,nm3483537,nm0181579
tt2372678	2 States	2014	Comedy,Drama,Romance	nm1819083,nm1017633,nm0802080,nm0720763,nm2831530
tt2375574	A Field in England	2013	Drama,History,Horror	nm1027986,nm0272252,nm1757718,nm0691186,nm1296554
tt2376218	The Forger	2014	Crime,Drama,Thriller	nm0000237,nm0001626,nm4446467,nm0817844,nm1530431
tt2377322	Deliver Us from Evil	2014	Crime,Drama,Fantasy	nm0051509,nm1183149,nm1601397,nm2421211,nm0220600
tt2377938	Special 26	2013	Crime,Drama,Thriller	nm0474774,nm0451600,nm0048075,nm0792116,nm3109770
tt2378507	The Glass Castle	2017	Biography,Drama	nm0488953,nm0000437,nm0915208,nm3993221,nm2308774
tt2379713	Spectre	2015	Action,Adventure,Thriller	nm0185819,nm0910607,nm2244205,nm0000146,nm0005222
tt2380307	Coco	2017	Adventure,Animation,Comedy	nm5645519,nm0305558,nm0000973,nm0005513,nm0881279,nm2937122
tt2380331	Words and Pictures	2013	Comedy,Drama,Romance	nm0654110,nm0000300,nm0001117,nm0000312,nm0770961
tt2381111	Brooklyn	2015	Drama,Romance	nm1519680,nm1710309,nm1727304,nm0000980,nm1259871
tt2381249	Mission: Impossible - Rogue Nation	2015	Action,Adventure,Thriller	nm0000129,nm0272581,nm0719637,nm0670408,nm0003160
tt2381941	Focus	2015	Comedy,Crime,Drama	nm0000226,nm3053338,nm0763928,nm0553440,nm0275629,nm0720135
tt2381991	The Huntsman: Winter's War	2016	Action,Adventure,Drama	nm1165110,nm1567113,nm0000234,nm1289434,nm1031639
tt2382009	Nymphomaniac: Vol. II	2013	Drama	nm0001250,nm0001745,nm0000353,nm0068260,nm0001885
tt2382320	No Time to Die	2021	Action,Adventure,Thriller	nm0185819,nm1869101,nm1785339,nm2244205,nm1560977
tt2382396	Joe	2013	Crime,Drama	nm0000115,nm4446467,nm5371554,nm1237235,nm0337773
tt2383068	The Sacrament	2013	Horror,Thriller	nm1846132,nm1410105,nm2310589,nm1541272,nm1488800
tt2386237	Malevolent	2018	Horror,Mystery,Thriller	nm6073955,nm2050075,nm4500258,nm7805148,nm1786164
tt2386404	He Never Died	2015	Comedy,Drama,Fantasy	nm0738433,nm1559927,nm0339075,nm1671839,nm2710471
tt2386490	How to Train Your Dragon: The Hidden World	2019	Action,Adventure,Animation	nm0059431,nm1065229,nm0000719,nm0000949,nm0213450
tt2387433	Dark Skies	2013	Horror,Sci-Fi,Thriller	nm0005392,nm3967248,nm0357979,nm2023672,nm0829820
tt2387499	Keeping Up with the Joneses	2016	Action,Comedy	nm0302108,nm0279545,nm0358316,nm2933757,nm0609549
tt2387559	Delivery Man	2013	Comedy,Drama	nm0000681,nm0695435,nm1130627,nm2930503,nm0779433
tt2388637	Ain't Them Bodies Saints	2013	Crime,Drama,Romance	nm1913734,nm0000729,nm0004936,nm1676649,nm1108007
tt2388715	Oculus	2013	Horror,Mystery	nm2394794,nm4154798,nm0755267,nm0168262,nm1093039
tt2389182	Cheap Thrills	2013	Comedy,Crime,Drama	nm0372366,nm0256121,nm0668139,nm0462712,nm1414810
tt2390237	Cuban Fury	2014	Comedy,Romance,Sport	nm0296545,nm0429069,nm1483369,nm1469236,nm2926263
tt2390361	Enough Said	2013	Comedy,Drama,Romance	nm0000506,nm0001254,nm0001416,nm0001057,nm0392237
tt2393827	Howl	2015	Action,Fantasy,Horror	nm1259002,nm1133857,nm2842144,nm5314645,nm0404931
tt2393845	Kill Me Three Times	2014	Action,Comedy,Crime	nm0670408,nm1954240,nm0103797,nm1292661,nm0826541
tt2395427	Avengers: Age of Ultron	2015	Action,Adventure,Sci-Fi	nm0000375,nm0262635,nm0749263,nm1165110,nm0923736
tt2395469	Gully Boy	2019	Drama,Music,Romance	nm3828984,nm1017633,nm8237564,nm0704694,nm0015295
tt2396589	Mudbound	2017	Drama,War	nm4207146,nm1659547,nm0164809,nm0004763,nm2011696
tt2397535	Predestination	2014	Action,Drama,Sci-Fi	nm0000160,nm3512758,nm0852965,nm0922210,nm1294961,nm1294962
tt2398231	The Homesman	2014	Drama,Western	nm0000169,nm0005476,nm3501146,nm0001584
tt2398241	Smurfs: The Lost Village	2017	Adventure,Animation,Comedy	nm1416215,nm0933988,nm0542133,nm1442113,nm0038432
tt2398249	They Came Together	2014	Comedy,Romance	nm0748620,nm0688132,nm0352778,nm1130627,nm0906476
tt2400463	The Invitation	2015	Drama,Mystery,Thriller	nm1334869,nm1538675,nm0401264,nm0087109,nm0476201
tt2401097	Tracers	2015	Action,Crime,Drama	nm1210124,nm2955595,nm1501374,nm1969169,nm2038223
tt2401807	Rage	2014	Action,Crime,Thriller	nm0000115,nm0629697,nm1043075,nm0569732,nm2161247
tt2401878	Anomalisa	2015	Animation,Comedy,Drama	nm0000667,nm0000492,nm0006888,nm2122478,nm0442109
tt2402101	Dark Places	2015	Crime,Drama,Mystery	nm0000234,nm0396558,nm0376716,nm1631269,nm0660707
tt2402105	Dom Hemingway	2013	Comedy,Crime,Drama	nm0000179,nm0001290,nm0065007,nm3592338,nm0791672
tt2402157	The November Man	2014	Action,Thriller	nm0000112,nm3478396,nm1385871,nm0810488,nm0002044
tt2402927	Carol	2015	Drama,Romance	nm0000949,nm1913734,nm0005299,nm0151419,nm0001331
tt2403021	The Green Inferno	2013	Adventure,Horror	nm4448022,nm1642639,nm2746751,nm1926300,nm0744834
tt2404181	Belle	2013	Biography,Drama,Romance	nm1813221,nm0328828,nm0001833,nm0001669,nm1392994
tt2404233	Gods of Egypt	2016	Action,Adventure,Fantasy	nm4154798,nm0182666,nm0124930,nm1569276,nm0001639
tt2404311	The Family	2013	Comedy,Crime,Thriller	nm0000134,nm0000201,nm1872698,nm2649720,nm0000108
tt2404425	Woman in Gold	2015	Biography,Drama,History	nm0000545,nm0005351,nm0117709,nm0005017,nm0193508
